Frame, Timestamp, TPHotspot, HMD_x, HMD_z, Duration, WasTP, ZOI, Distance, RightHand_State, LeftHand_State
337, 6.5435, TP_Juguetes_Adjacent, 4.5341, 9.6252, 0.0144, False, Unknown, 0.0000, Disabled, Hover
541, 9.3758, TP_Juguetes2_Adjacent, 4.5260, 9.6223, 2.8323, False, Unknown, 0.0000, Disabled, Hover
578, 9.8888, TP_Juguetes2_Adjacent, 4.5506, 9.6296, 0.3048, False, Unknown, 0.0000, Disabled, Hover
589, 10.0425, TP_Juguetes_Adjacent, 4.5532, 9.6275, 0.3897, False, Unknown, 0.0000, Disabled, Hover
615, 10.4039, TP_Juguetes2_Adjacent, 4.5493, 9.6290, 0.3614, False, Unknown, 0.0000, Disabled, Hover
643, 10.7921, TP_Juguetes_Adjacent, 4.5516, 9.6340, 0.0968, False, Unknown, 0.0000, Disabled, Hover
689, 11.4306, TP_Juguetes2_Adjacent, 4.5573, 9.6342, 0.9858, False, Unknown, 0.0000, Disabled, Hover
697, 11.5429, TP_Juguetes_Adjacent, 4.5579, 9.6340, 0.1124, False, Unknown, 0.0000, Disabled, Hover
928, 14.7504, TP_Juguetes2_Adjacent, 4.5649, 9.6382, 3.2074, False, Unknown, 0.0000, Disabled, Hover
937, 14.8764, TP_Juguetes_Adjacent, 4.5642, 9.6378, 0.1260, False, Unknown, 0.0000, Disabled, Hover
1010, 15.8888, TP_Juguetes2_Adjacent, 4.5523, 9.6334, 1.0124, False, Unknown, 0.0000, Disabled, Hover
1585, 23.8905, TP_Mid, 4.4981, 9.6301, 0.2078, False, Unknown, 0.0000, Hover, Disabled
1899, 28.2500, TP_Juguetes2_Adjacent, 4.5626, 9.6320, 2.8873, False, Unknown, 0.0000, Hover, Disabled
2079, 30.7504, TP_Juguetes2_Adjacent, 4.5650, 9.6315, 0.0415, False, Unknown, 0.0000, Disabled, Hover
2340, 34.3802, TP_Juguetes2_Adjacent, 5.1940, 7.7100, 3.1987, True, Unknown, 1.9726, Disabled, Select
9968, 140.7473, TP_Mid_3, 5.9559, 7.0553, 0.4581, False, Unknown, 0.0000, Disabled, Hover
9978, 140.8860, TP_Mid, 5.9572, 7.0284, 0.1387, False, Unknown, 0.0000, Disabled, Hover
10005, 141.2611, TP_Mid_3, 5.9607, 6.9636, 0.3751, False, Unknown, 0.0000, Disabled, Hover
10072, 142.1907, TP_Mid, 5.9628, 6.9877, 1.0963, False, Unknown, 0.0000, Disabled, Hover
10101, 142.5952, TP_Mid_3, 5.9547, 6.9516, 0.4045, False, Unknown, 0.0000, Disabled, Hover
10221, 144.2608, TP_Mid_3, 5.9630, 6.9616, 1.0000, False, Unknown, 0.0000, Disabled, Hover
10227, 144.3441, TP_Mid, 5.9683, 6.9628, 0.0696, False, Unknown, 0.0000, Disabled, Hover
10264, 144.8572, TP_Mid, 5.9871, 6.9571, 0.4860, False, Unknown, 0.0000, Disabled, Hover
10306, 145.4408, TP_Mid_3, 5.9606, 6.9182, 0.8613, False, Unknown, 0.0000, Disabled, Hover
10915, 153.9004, TP_Mid_3, 5.9571, 6.9135, 7.9319, False, Unknown, 0.0000, Disabled, Disabled
11111, 156.6213, TP_Mid, 5.9576, 6.9129, 0.1117, False, Unknown, 0.0000, Disabled, Hover
11257, 158.6481, TP_Mid, 5.9554, 6.9143, 1.4428, False, Unknown, 0.0000, Disabled, Hover
11559, 162.8439, TP_Mid_3, -1.1292, 7.1820, 4.1812, True, Unknown, 6.0913, Disabled, Select
11571, 163.0091, TP_Tecnologia_Adjacent, -1.1343, 7.1842, 0.1391, False, Unknown, 0.0000, Disabled, Hover
11607, 163.5098, TP_Tecnologia_Adjacent, -1.2241, 7.1960, 0.4725, False, Unknown, 0.0000, Disabled, Hover
11611, 163.5666, TP_Mid_4, -1.2398, 7.1967, 0.0287, False, Unknown, 0.0000, Disabled, Disabled
11887, 167.3993, TP_Decoracion2_Adjacent, -1.3575, 7.1754, 0.0558, False, Unknown, 0.0000, Disabled, Hover
11928, 167.9680, TP_Decoracion2_Adjacent, -1.3662, 7.1938, 0.3050, False, Unknown, 0.0000, Disabled, Hover
12122, 170.6629, TP_Decoracion_Adjacent, -1.3406, 7.1878, 1.5408, False, Unknown, 0.0000, Disabled, Hover
12222, 172.0514, TP_Decoracion_Adjacent, -1.3378, 7.1834, 0.8040, False, Unknown, 0.0000, Disabled, Hover
12265, 172.6486, TP_Decoracion_Adjacent, -1.3405, 7.1839, 0.3886, False, Unknown, 0.0000, Disabled, Hover
12302, 173.1617, TP_Decoracion_Adjacent, -1.3357, 7.1933, 0.3183, False, Unknown, 0.0000, Disabled, Hover
12369, 174.0918, TP_Decoracion2_Adjacent, -1.3034, 7.2267, 0.4445, False, Unknown, 0.0000, Disabled, Hover
12454, 175.2735, TP_Decoracion2_Adjacent, -1.3206, 7.1992, 0.1250, False, Unknown, 0.0000, Disabled, Hover
12561, 176.7592, TP_Decoracion2_Adjacent, -1.2877, 7.2757, 0.7077, False, Unknown, 0.0000, Disabled, Disabled
12741, 179.2610, TP_Decoracion2_Adjacent, -1.3313, 7.1998, 0.1534, False, Unknown, 0.0000, Disabled, Hover
13237, 186.1628, TP_Decoracion_Adjacent, -1.3233, 7.1913, 6.9018, False, Unknown, 0.0000, Disabled, Hover
13299, 187.0249, TP_Decoracion2_Adjacent, -1.3081, 7.2019, 0.5417, False, Unknown, 0.0000, Disabled, Hover
13771, 193.5787, TP_Decoracion_Adjacent, -1.3170, 7.2019, 0.1244, False, Unknown, 0.0000, Disabled, Hover
13836, 194.4811, TP_Decoracion_Adjacent, -1.3223, 7.2008, 0.3608, False, Unknown, 0.0000, Disabled, Hover
13860, 194.8154, TP_Decoracion2_Adjacent, -1.3220, 7.2008, 0.3343, False, Unknown, 0.0000, Disabled, Hover
13920, 195.6483, TP_Decoracion_Adjacent, -1.3230, 7.2006, 0.8330, False, Unknown, 0.0000, Disabled, Hover
13927, 195.7460, TP_Decoracion2_Adjacent, -1.3231, 7.2005, 0.0976, False, Unknown, 0.0000, Disabled, Hover
14168, 199.0932, TP_Decoracion_Adjacent, -5.3591, 4.9920, 3.3473, True, Unknown, 10.8463, Disabled, Select
14213, 199.7190, TP_Decoracion3_Adjacent, -5.3391, 4.9945, 0.0424, False, Unknown, 0.0000, Disabled, Hover
16370, 229.7044, TP_Mid_5, -5.2807, 5.1847, 0.0419, False, Unknown, 0.0000, Disabled, Hover
16382, 229.8678, TP_Mid_6, -5.2734, 5.1848, 0.0551, False, Unknown, 0.0000, Disabled, Hover
16490, 231.3691, TP_Mid_5, -5.2461, 5.1898, 1.3762, False, Unknown, 0.0000, Disabled, Hover
16966, 237.9792, TP_Mid_5, 2.7810, 2.6870, 5.9857, True, Unknown, 7.0709, Disabled, Select
17098, 239.8114, TP_Mid_6, 2.5955, 2.7701, 0.2767, False, Unknown, 0.0000, Disabled, Disabled
18344, 257.1316, TP_Moda2_Adjacent, 2.6568, 2.8881, 0.4860, False, Unknown, 0.0000, Disabled, Hover
18402, 257.9377, TP_Moda2_Adjacent, 2.6611, 2.8926, 0.1254, False, Unknown, 0.0000, Disabled, Hover
18439, 258.4510, TP_Moda2_Adjacent, 2.6604, 2.8934, 0.3886, False, Unknown, 0.0000, Disabled, Hover
18476, 258.9648, TP_Moda2_Adjacent, 2.6520, 2.8899, 0.2777, False, Unknown, 0.0000, Disabled, Hover
18534, 259.7697, TP_Moda2_Adjacent, 2.6552, 2.8985, 0.4424, False, Unknown, 0.0000, Disabled, Disabled
18689, 261.9234, TP_Moda2_Adjacent, 2.6559, 2.8969, 0.1524, False, Unknown, 0.0000, Disabled, Hover
18955, 265.6185, TP_Moda2_Adjacent, 2.6543, 2.9059, 3.2370, False, Unknown, 0.0000, Disabled, Hover
19227, 269.3967, TP_Moda2_Adjacent, 2.6474, 2.8927, 2.2498, False, Unknown, 0.0000, Disabled, Hover
19399, 271.7854, TP_Moda2_Adjacent, 2.6498, 2.8947, 1.7368, False, Unknown, 0.0000, Disabled, Hover
20676, 289.5255, TP_Moda2_Adjacent, 2.6305, 2.8454, 0.1698, False, Unknown, 0.0000, Disabled, Hover
20758, 290.6742, TP_Moda2_Adjacent, 2.6157, 2.8527, 0.5278, False, Unknown, 0.0000, Disabled, Hover
21165, 296.3410, TP_Moda2_Adjacent, 6.0311, 2.1529, 5.0138, True, Unknown, 7.5574, Disabled, Select
